tmdbid,Lookup ID,URL,Featured Review
1817,1817-phone-booth,https://www.themoviedb.org/movie/1817-phone-booth,"Phone Booth dials up its millennial tension through suspenseful confined calls. Joel Schumacher is a rather inconsistent director. Unusual, yet capricious. From ‘The Lost Boys’ to ‘Batman & Robin’, his career has been considerably scattershot in terms of quality. Phone Booth, whilst quintessentially being a product of its time, happens to be his most simplistic. An arrogant publicist is held hostage in a phone booth by a mysterious sniper who offers him an ultimatum."
21052,21052-levity,https://www.themoviedb.org/movie/21052-levity,Meditation on the nature of guilt and redemption with Billy Bob Thornton and Morgan Freeman
9506,9506-anger-management,https://www.themoviedb.org/movie/9506-anger-management,"Pretty good movie. I was angry, mad, surprised, and laughed a lot. Whos's that pretty girl in that window there....What window where! Lol!"
2662,2662-house-of-1000-corpses,https://www.themoviedb.org/movie/2662-house-of-1000-corpses,"Heavy throwback elements make up most ofHouse of 1000 Corpses' runtime, from an era when Zombie was still finding his footing. It maybe leans too heavily on a nostalgia that I simply don't have, but personally I found this to be one of Zombie's weaker entries. Great song! But I don't totally love the movie. I like it. I wish that some of the parts I found more interesting, like Doctor Satan, got a bit more play, and both the acting and video quality often leave something to be desired, but still, I like it."
11817,11817-bulletproof-monk,https://www.themoviedb.org/movie/11817-bulletproof-monk,Chop Schlockery.
8326,8326-holes,https://www.themoviedb.org/movie/8326-holes,"We dig, dig, dig, dig, dig, dig…"
12661,12661-undercover-blues,https://www.themoviedb.org/movie/12661-undercover-blues,Kathleen Turner and Dennis Quaid have charisma and they really work exceptionally well together making it a pleasure to watch.
10743,10743-confidence,https://www.themoviedb.org/movie/10743-confidence,A bunch of con artists try to pull one over on to many people. You try to con the mob then your in trouble.
2832,2832-identity,https://www.themoviedb.org/movie/2832-identity,"His story's so unbelievable, I think it just might be true."
18736,18736-the-lizzie-mcguire-movie,https://www.themoviedb.org/movie/18736-the-lizzie-mcguire-movie,Decent.
36658,36658-x2-x-men-united,https://www.themoviedb.org/movie/36658-x2-x-men-united,"X2 takes the X-Men far beyond the scope of the first movie with exciting new characters, manipulative villains, and bigger effects and stories."
15850,15850-the-trip,https://www.themoviedb.org/movie/15850-the-trip,"Saw this recently upon the recommendation of a friend - and it isn't a bad film. It tells the story of two men who meet (whilst one is ostensibly straight) get together, split up then reconnect again many years later for a sort of baby ""Thelma & Louise"" type Mexican road trip. It is not a great film, but has just about enough romance and daftness to work. Larry Sullivan and Steve Braun do just enough to keep you engaged with their the characters and it has quite a fun soundtrack too!"
1816,1816-chorus-line-a,https://www.themoviedb.org/movie/1816-chorus-line-a,"For what it is--a slice-of-life of a group of people, trying to make the big-time and at least be able to say that they were on Broadway--it's a fine work. I admit I haven't seen the stage play--which many sources say is far superior to this filmic adaptation."
604,604-the-matrix-reloaded,https://www.themoviedb.org/movie/604-the-matrix-reloaded,"I'll tell you something that a lot of people don't know... teachers make lesson plans around movies when they need an easy day. They keep them in their pocket when they feel a little sick, or when they were up all night watching the election returns or, you know, drinking and playing stupid games with the college roommates they still live with because they are single and having roommates is a little more fun."
10720,10720-down-with-love,https://www.themoviedb.org/movie/10720-down-with-love,Lampooning those Doris Day romcoms with Renée Zellweger and Ewan McGregor
310,310-bruce-almighty,https://www.themoviedb.org/movie/310-bruce-almighty,Being God can be Hell.
12,12-finding-nemo,https://www.themoviedb.org/movie/12-finding-nemo,"""Nemo"" is your typically adventurous and curious offspring. Living amidst the wonders of the Barrier Reef has began to wear on the young clownfish, though, and he yearns for the open ocean. His dad knows best and has forbidden him from leaving the safety of their home waters but one day his nose gets the better of him as he espies a fishing boat and next thing he is caught by a diver who whisks him off to the surgery of a dentist where he is deposited in a tank with some fellow prisoners - awaiting the arrival of the man's daughter who is to be the new owner of ""Nemo"". Now young as he is, he's...read the rest."
9654,9654-the-italian-job,https://www.themoviedb.org/movie/9654-the-italian-job,Ocean's Five.
9902,9902-wrong-turn,https://www.themoviedb.org/movie/9902-wrong-turn,"I feel that Wrong Turn is an underrated and underappreciated horror movie. Yes, it’s bloody. Yes, the bad guys are inbred cannibals. But the cast is great, and the effects are also great for its time. You feel for these characters and their predicament."
584,584-2-fast-2-furious,https://www.themoviedb.org/movie/584-2-fast-2-furious,Get revved up for a bit of car porn.
11890,11890-oscar,https://www.themoviedb.org/movie/11890-oscar,"Critics didn't like this film. Sylvester  Stallone is a surprise, fans of Rocky or Rambo may not like it. This film shows a  cast that all including Stallone have good comedic timing, and a cast that play well off one another. The movie takes you back to some of the fast paced comedies of the 30s and 40s. Has some great cameos from older actors, as well as some unexpected performances. Chaz Palmieri  as a gangster is expected, but his character isn't what you expect. If you are a fan of a good play on words, sense of humor this is a must see. 
It is one of those movies where even when you know...read the rest."
3009,3009-the-trial,https://www.themoviedb.org/movie/3009-the-trial,"Joseph K seems perpetually panicked. He squeaks, shouts, cowers, and crows. He feels very guilty about something, but he can't imagine what it could be."
49842,49842-quai-des-orfvres,https://www.themoviedb.org/movie/49842-quai-des-orfvres,Hark the herald angels sing.
10152,10152-dumb-and-dumberer-when-harry-met-lloyd,https://www.themoviedb.org/movie/10152-dumb-and-dumberer-when-harry-met-lloyd,Just an ok movie. It seemed liked they were trying way to hard to be funny. Some parts were but most of it was just annoying.
31246,31246-from-justin-to-kelly,https://www.themoviedb.org/movie/31246-from-justin-to-kelly,Fun musical / beach flick
11375,11375-hollywood-homicide,https://www.themoviedb.org/movie/11375-hollywood-homicide,"We've been partners for what, four months, and now you wanna be my shrink?"
185465,185465-manito,https://www.themoviedb.org/movie/185465-manito,"Meh, overkill on the stereotypes, machismo and ever present empowerment from saying ""fuck"". Predictable all the way through although Manny's situation at the end is easily the best part of this average movie, I give it an extra star for that. Overall weak FM release."
170,170-28-days-later,https://www.themoviedb.org/movie/170-28-days-later,It started off as rioting. But right from the beginning you knew this was different...
9471,9471-charlies-angels-full-throttle,https://www.themoviedb.org/movie/9471-charlies-angels-full-throttle,Not as good as the 1st. It was still pretty funny. The sexy trio's fight scenes were a little better in this one.
61225,61225-the-babe,https://www.themoviedb.org/movie/61225-the-babe,"Well, John Goodman turns The Babe into a clown, and one that isn't very well balanced. It's almost like he was playing two different characters, one with actual depth and one with the depth of a tea spoon and would switch back and forth without the two intersecting to form a complete whole."
18722,18722-mr-baseball,https://www.themoviedb.org/movie/18722-mr-baseball,"Well, it's not the best film, however Mr. Magnum... Baseball... Tom Selleck does a great job of playing a stuck-up, egotistical chauvinistic well, zhlob and it might sound like an insult, but that is where the charm is."
1927,1927-hulk,https://www.themoviedb.org/movie/1927-hulk,"Ang Lee helped revolutionize superhero related films forever with Hulk (2003). Rather than just have the hero try to save the world, Lee and James Schamus decided to have Bruce Banner deal with his Freudian psychology, specifically the repressed memories he had thirty years ago about his father."
10327,10327-legally-blonde-2-red-white-blonde,https://www.themoviedb.org/movie/10327-legally-blonde-2-red-white-blonde,Not as good as the first but still an ok movie. We get to see Elle Woods being an attorney more. She's pretty good at what she does.
296,296-terminator-3-rise-of-the-machines,https://www.themoviedb.org/movie/296-terminator-3-rise-of-the-machines,"Is it in the song ""American Pie"" where Don McLean sings ""Fire is the Devil's only friend""? Well, I hate to contradict him, but I am afraid time travel is also one of his allies - especially when it is handled in quite such a derivative fashion as this. This time Arnie returns from the future to protect the under-the-radar drifter ""Connor"" (Nick Stahl) and his as yet unknown, future, wife ""Kate"" (Claire Danes) from another, much more state of the art ""Terminator"" - the ""T-X"" (Kristanna Loken). The plot thickens when we discover that her father is an US Air Force general in charge of an whole loa...read the rest."
302,302-swimming-pool,https://www.themoviedb.org/movie/302-swimming-pool,Engaging psychological drama with Ludivine Sagnier and Charlotte Rampling
22,22-pirates-of-the-caribbean-the-curse-of-the-black-pearl,https://www.themoviedb.org/movie/22-pirates-of-the-caribbean-the-curse-of-the-black-pearl,"Ah, but you have heard of me."
46993,46993-madame-sat,https://www.themoviedb.org/movie/46993-madame-sat,"Honestly, it's unwatchable. Didn't see any real merit other than it was a cheap excuse for gay porn."
8698,8698-the-league-of-extraordinary-gentlemen,https://www.themoviedb.org/movie/8698-the-league-of-extraordinary-gentlemen,.
8961,8961-bad-boys-ii,https://www.themoviedb.org/movie/8961-bad-boys-ii,"Really funny, and action packed. One of my favorite movies of all time."
9486,9486-johnny-english,https://www.themoviedb.org/movie/9486-johnny-english,"Johnny English is a dumb, fun, feel-good comedy that perfectly celebrates its spy theme while simultaneously having a good laugh."
41453,41453-the-sea-is-watching,https://www.themoviedb.org/movie/41453-the-sea-is-watching,"The Sea is Watching starts off as an attractive film; rich colors, effective photography, nice framing, fetching prostitutes. Then it goes melodrama, followed by silly, culminating in corny which brought a smile to my face before the surreal kicked in. It never stops looking good, though."
20726,20726-little-giants,https://www.themoviedb.org/movie/20726-little-giants,"Really good watch, could watch again, and can recommend."
1996,1996-lara-croft-tomb-raider-the-cradle-of-life,https://www.themoviedb.org/movie/1996-lara-croft-tomb-raider-the-cradle-of-life,"The Cradle of Life is still an outrageous action adventure full of stunts and gunfights, but this time, the style and directing minimize the cliche and maximize the fun!"
4464,4464-seabiscuit,https://www.themoviedb.org/movie/4464-seabiscuit,It wears its sentimental heart firmly on its fetlock.
12279,12279-spy-kids-3-d-game-over,https://www.themoviedb.org/movie/12279-spy-kids-3-d-game-over,"Decent watch at best, probably won't watch again, but can recommend for younger audiences."
24993,24993-kickboxer-2-the-road-back,https://www.themoviedb.org/movie/24993-kickboxer-2-the-road-back,"I didn't even know they made a sequel until it came on Amazon Prime... and I can see why. No van Damme. Sure, it has Sasha Mitchell, but no one knows who he is and really most people care about him even less than they do van Damme."
10553,10553-remo-williams-the-adventure-begins,https://www.themoviedb.org/movie/10553-remo-williams-the-adventure-begins,"Really weird movie, at least the first half as I never expected to see Fred Ward being trained by a fake Korean (not sure what's worse, Joel Grey or Fisher Stevens from Short Circuit in bad makeup). Had a few entertaining moments but ultimately a forgettable action-adventure-comedy.2.5/5"
21512,21512-the-blood-of-heroes,https://www.themoviedb.org/movie/21512-the-blood-of-heroes,A Minor Classic.
8273,8273-american-wedding,https://www.themoviedb.org/movie/8273-american-wedding,My favorite movie from the whole series. I just kept cracking up non stop throughout. Still whenever I watch it I can't stop laughing.
10330,10330-freaky-friday,https://www.themoviedb.org/movie/10330-freaky-friday,"Unlike with 'The Parent Trap' films, there is a fair gap in favour of the original for 'Freaky Friday'."
9257,9257-swat,https://www.themoviedb.org/movie/9257-swat,Competent actioner.
6466,6466-freddy-vs-jason,https://www.themoviedb.org/movie/6466-freddy-vs-jason,I was so excited to hear this movie coming out. It didn't disappoint. My two greatest horror killers of all time battling each other. Love this movie.
2055,2055-open-range,https://www.themoviedb.org/movie/2055-open-range,I ain't going to meet my maker without knowing your real name.
14926,14926-uptown-girls,https://www.themoviedb.org/movie/14926-uptown-girls,Way more than a shallow “chick flick” romcom.
17745,17745-camp-nowhere,https://www.themoviedb.org/movie/17745-camp-nowhere,"Bad watch, probably won't watch again, and can't recommend."
37227,37227-of-unknown-origin,https://www.themoviedb.org/movie/37227-of-unknown-origin,The Rat from Hell
13154,13154-showdown-in-little-tokyo,https://www.themoviedb.org/movie/13154-showdown-in-little-tokyo,We've got a problem here. There are more bad guys than we've got bullets.
26198,26198-the-keep,https://www.themoviedb.org/movie/26198-the-keep,Arty fantasy/horror taking place at a citadel in Romania during WW2
9051,9051-10,https://www.themoviedb.org/movie/9051-10,"First half is pretty slow, but it gets much funnier once Dudley Moore begins his famous drunk routine."
9362,9362-tremors,https://www.themoviedb.org/movie/9362-tremors,This valley is just one long smörgåsbord.
10999,10999-commando,https://www.themoviedb.org/movie/10999-commando,"I eat Green Berets for breakfast. And right now, I'm very hungry!"
3782,3782-ikiru,https://www.themoviedb.org/movie/3782-ikiru,"I watched the English follow-up version (Living) before watching this original, and wished Inhad reversed my order. I liked Living much more than this original, but since both were written by the same Japanese scriptwriter, my preference might be cultural rather than due to quality issues, not to mention the scriptwritery have come up with improvements throug the intervening years."
20815,20815-the-handmaids-tale,https://www.themoviedb.org/movie/20815-the-handmaids-tale,"Now look at this, someone made the Handmaid's Tale into something watchable. You know what the difference between this and the series is?"
10610,10610-the-medallion,https://www.themoviedb.org/movie/10610-the-medallion,"This action-fantasy-comedy has bad dialogue and a half-baked and uneven plot where even some Chan's martial arts/stuntwork isn't nearly enough to save it, and besides, half of the movie uses some shoddy special effects so his stunts aren't nearly as impressive. On the plus side, the movie is a reminder on Claire Forlani's beauty (acting was only so-so at best). The Medallion has so many hallmarks of the early 2000s style of filmmaking with the choppy editing and lame humor.1.75/5"
11351,11351-jeepers-creepers-2,https://www.themoviedb.org/movie/11351-jeepers-creepers-2,We are trapped in a broken down school bus out on East 9. And something is going to kill us if we don't get help out here right away!
13778,13778-dickie-roberts-former-child-star,https://www.themoviedb.org/movie/13778-dickie-roberts-former-child-star,I bought this movie on a whim. It turned out to be one of the best and funniest movies I have ever seen. I highly recommend seeing it at least once. You won't be disappointed.
9616,9616-the-order,https://www.themoviedb.org/movie/9616-the-order,Oof.
11547,11547-cabin-fever,https://www.themoviedb.org/movie/11547-cabin-fever,"A bunch of friends decide to rent a cabin in the woods. I would say besides a killer hunting you down in the woods, this would be the 2nd most terrifying thing that can happen to you in the woods. Catching some unknown disease that eats you alive."
1428,1428-once-upon-a-time-in-mexico,https://www.themoviedb.org/movie/1428-once-upon-a-time-in-mexico,"Tons of stylish action, a big budget, a script reduced to the minimum and a huge list of actors with nothing to do."
153,153-lost-in-translation,https://www.themoviedb.org/movie/153-lost-in-translation,"The first time I watched Lost in Translation, many years ago, I really liked it. I am partial to quiet movies, which feature a good ensemble cast, wit and good dialogue. Often, as with this movie, the story is told simply from start to finish without complex bounces  back and forth with flashbacks, or made complicated with multiple perspectives. And in fact, I bought a used copy of Lost in Translation on DVD."
52734,52734-hard-to-hold,https://www.themoviedb.org/movie/52734-hard-to-hold,"Okay-ish romantic-music-drama where singer Rick Springfield has some decent chemistry with Janet Eilber but the acting as a whole was uneven for both of them, such as when Eilber's character finds her father dead on the floor, cringy acting there and Springfield is even worse with almost anything that was dramatic. Won't say it's a waste of time but it's also not memorable, including the music.2.5/5"
14603,14603-kuffs,https://www.themoviedb.org/movie/14603-kuffs,"Yeah, the humor in this is kind of off-beat, at least a lot of the jokes in it are not what you see in many movies like this. It kind of walks the line between being an honest action film, and almost, I don't know, maybe a Zucker film with how some of the humor sits."
14030,14030-hello-dolly,https://www.themoviedb.org/movie/14030-hello-dolly,"Barbra Streisand and Walter Matthau make for quite a formidable team in this entertaining comedy drama about a marriage broker (""Dolly"") who is engaged to find a bride for the wealthy ""Horace"". He is a bit cantankerous so she has her work cut out for her, but undeterred - she travels to Yonkers where she embroils his two clerks ""Cornelius"" (Michael Crawford) and ""Barnaby"" (Danny Lockin) in more affairs of the heart with ""Minnie"" (E.J. Peaker) and ""Irene"" (Marianne McAndrew) before a denouement that we all expected, but is nonetheless fun to watch. This film really all belongs to a star very muc...read the rest."
19064,19064-once-bitten,https://www.themoviedb.org/movie/19064-once-bitten,"This early Jim Carrey vehicle combines the vampire fad with the typical 1980's sex comedy to make for a fun-but-silly vampire farce. Lauren Hutton works well as the vamping vampire, while Cleavon Little plays a flaming homosexual variation of the Renfield archetype to her blatantly sexual Countess. 
Carrey plays this one relatively straight. No crazy Ace Ventura antics here. His transformation from typical ""teenager"" to brooding, angsty vampire is punctuated with moments of manic comedy as he realizes what's happening to him. Like many 80s comedies, the climax features a choreographed dance nu...read the rest."
10739,10739-anything-else,https://www.themoviedb.org/movie/10739-anything-else,"What it's like to have a nutty, morally loose girlfriend in New York City"
12767,12767-cold-creek-manor,https://www.themoviedb.org/movie/12767-cold-creek-manor,"I always had a bit of a crush on Stephen Dorff, and his topless torso helps this start off quite promisingly. Sadly, that is the undoubted highlight in this otherwise really poor horror mystery. ""Cooper"" (Dennis Quaid) and his wife ""Leah"" (Sharon Stone) take their kids from the city to live in an old rural manor house. It needs a bit of work, and they hire in the son of the former owner ""Dale"" (Dorff) to help out. That's mistake number one as we quickly discover that this house might not be the family's most shrewd purchase. Mike Figgis tries quite hard to build and sustain a sense of menace he...read the rest."
13156,13156-secondhand-lions,https://www.themoviedb.org/movie/13156-secondhand-lions,"I found Secondhand Lions to be a pleasant and entertaining watch overall. The manner in which the past history was told to the boy reminded me of Peter Falk in the Neverending Story, but I guess there are only so many ways you can have an old man relate an adventure yarn to a youngster."
277,277-underworld,https://www.themoviedb.org/movie/277-underworld,"Overall : Action, horror, monsters, guns, striking practical effects, spectacular creature designs, and a surprisingly proven and fantastic cast led by Kate Beckinsale all get mashed together to create one of the best creature features there is!"
10159,10159-the-rundown,https://www.themoviedb.org/movie/10159-the-rundown,"Combination action, adventure, broad comedy, and buddy movie has The Rock well-cast as a ""retrieval expert"" fed up with his occupation and looking for a way out. He agrees to one last job in which he travels to a remote village in South America to find his employer's delinquent son, but in the midst of his search he tangles with the town's greedy, megalomaniacal boss, embittered citizens, and gets caught up in a search to find a rare and priceless artifact. Engaging, high-energy action scenes, enthusiastic performances, and moments of genuine humor make this a blast from start to finish. Formul...read the rest."
20,20-my-life-without-me,https://www.themoviedb.org/movie/20-my-life-without-me,"As a narrative, it's a bit weak. But on other levels, this film is fascinating. The cast, especially Sarah Polley, does a bang up job. Every character real and believable - even the kids."
837,837-videodrome,https://www.themoviedb.org/movie/837-videodrome,"""Max"" (James Woods) runs a television channel that specialises in adult content. Always on the look out for new and more innovative and shocking content, he stumbles upon a brief series of satellite images that tantalise him. It's on a television talk show that he meets ""Nicki"" (Debbie Harry) who has a penchant for sex with a twist - and that not only turns them both on, but furthers his desire to obtain his newly found (and pretty violent) content for his Channel 83 output. The other guest on that show is the renowned ""Prof. Oblivion"" (Jack Creley) who prognosticates that one day the reality o...read the rest."
650,650-boyz-n-the-hood,https://www.themoviedb.org/movie/650-boyz-n-the-hood,"Rick, it's the Nineties. Can't afford to be afraid of our own people anymore, man."
10337,10337-bugsy,https://www.themoviedb.org/movie/10337-bugsy,Benjamin Siegel.
9874,9874-cobra,https://www.themoviedb.org/movie/9874-cobra,"This is where the law stops and I start, sucker!"
4543,4543-monty-pythons-the-meaning-of-life,https://www.themoviedb.org/movie/4543-monty-pythons-the-meaning-of-life,I expected much more: this film is a shadow of what it should have been.
11707,11707-tightrope,https://www.themoviedb.org/movie/11707-tightrope,The Doppleganger disease.
6723,6723-the-rookie,https://www.themoviedb.org/movie/6723-the-rookie,Eastwood’s forgettable detective flick with Charlie Sheen
16969,16969-city-heat,https://www.themoviedb.org/movie/16969-city-heat,Shocking what Prohibition causes some people to drink these days.
28761,28761-white-hunter-black-heart,https://www.themoviedb.org/movie/28761-white-hunter-black-heart,"An interesting 1990 film, is 'White Hunter, Black Heart'."
9871,9871-ginger-snaps,https://www.themoviedb.org/movie/9871-ginger-snaps,"Melancholy, foul (but amusing) werewolf flick in the suburbs of Toronto with Katharine Isabelle"
71940,71940-the-ballad-of-little-jo,https://www.themoviedb.org/movie/71940-the-ballad-of-little-jo,"Before watching this, do not make the mistake of lumping this film in with crossdressing comedies like ""Tootsie"" and ""Mrs. Doubtfire.""  While based on a true story, director Greenwald sidesteps many western, and Hollywood, conventions to bring one of the best westerns of the 1990's. Suzy Amis plays Jo, a woman who is a little too trusting of some bad men. After escaping to the west and leaving her born-out-of-wedlock son behind, she is almost assaulted by two soldiers. To hide from them, she wears men's clothing and scars her face, eventually using her new facade to get what she needs to surviv...read the rest."
26850,26850-under-suspicion,https://www.themoviedb.org/movie/26850-under-suspicion,Good.
19171,19171-sudden-fear,https://www.themoviedb.org/movie/19171-sudden-fear,You know what happened to Nietzsche?
86763,86763-chattahoochee,https://www.themoviedb.org/movie/86763-chattahoochee,"Well, I don't reckon I'm a hero. Sure don't feel like one. I just did what I could. One thing at a time. Step by step."
12772,12772-leap-of-faith,https://www.themoviedb.org/movie/12772-leap-of-faith,Religious cons take advantage of the incurable human need for faith beyond the mundane
62124,62124-murderous-maids,https://www.themoviedb.org/movie/62124-murderous-maids,"Just as the mystery of Jack the Ripper continues to grip the English imagination, the case of the Papin sisters of Le Mans — two maids who, in 1933, brutally slaughtered their employer and her daughter — holds a peculiar sway over the French. Jean Genet used the ghastly events as the basis for his celebrated one-act play ""The Maids,"" while the cream of France's intelligentsia, from Jean-Paul Sartre and Simone de Beauvoir to Jacques Lacan, have searched for answers to the questions raised by the Papins' bizarre crime. Jean-Pierre Denis's scorching film — one of the most harrowing true-crime dram...read the rest."
2116,2116-out-of-time,https://www.themoviedb.org/movie/2116-out-of-time,Would you have given it to me if I slept with you?
1584,1584-school-of-rock,https://www.themoviedb.org/movie/1584-school-of-rock,You are not hardcore unless you live hardcore.
2056,2056-the-station-agent,https://www.themoviedb.org/movie/2056-the-station-agent,Peter Dinklage in a leading role. That's all you need to know.
4997,4997-wonderland,https://www.themoviedb.org/movie/4997-wonderland,Tangled and lacking rhythm story. Not that interesting and already told in other movies even being based in true facts.
322,322-mystic-river,https://www.themoviedb.org/movie/322-mystic-river,Excellent!
11059,11059-the-house-of-the-dead,https://www.themoviedb.org/movie/11059-the-house-of-the-dead,"The dialogue is laughable, the acting is horrible, and the only thing worse than these two things is the direction. But I'll be damned if there isn't some genuinely fun practical effects sequences set to music on offer."
24,24-kill-bill-vol-1,https://www.themoviedb.org/movie/24-kill-bill-vol-1,Not so hush hush but very much on the QT.
11329,11329-runaway-jury,https://www.themoviedb.org/movie/11329-runaway-jury,"This offers quite an interesting look at just how seriously big business takes the selection of a jury, when large amounts of money are at stake. Gene Hackman is ""Fitch"", a man who makes a very good living acting on behalf of these organisations. His job is to probe into the private lives of prospective jurors, of their loves, peccadillos, politics - looking for weaknesses or reasons not to select them. This case involves one of the most contentious in the US pantheon of criminal law - the right to bear arms, and it falls to ""Rohr"" (Dustin Hoffman) to bring an action against a weapons manufactu...read the rest."
9373,9373-the-texas-chainsaw-massacre,https://www.themoviedb.org/movie/9373-the-texas-chainsaw-massacre,"Producer Michael Bay steered this remake of the infamous 1970's horror flick, without bringing in anything new. When I first saw the trailer for this version of the story, I thought it looked a lot like a hurried sequel to the contemporary silly release ""Wrong Turn."" Five youths on their way to a Lynyrd Skynyrd concert pick up a young hitchhiker who commits suicide in the back of their van. Looking for help, and a little common sense, they stumble upon a weird family and their chainsaw wielding offspring. Much violence and such ensues."
28200,28200-sylvia,https://www.themoviedb.org/movie/28200-sylvia,"So I can readily imagine a bunch of BBC executives sitting in a bedsit in Camden passing the weed and the Jacob's Creek discussing how best to use a considerable amount of money creating a period drama that would appeal to virtually no-one... Success! What we have here is a superficial glance, almost, at the life and love of acclaimed poet Sylvia Plath (Gwyneth Paltrow) and her husband Ted Hughes (Daniel Craig). Anyone with even the vaguest of interests in these two giants of English-language literature cannot help but be disappointed by this shallow depiction of what made this vibrant and dest...read the rest."
10629,10629-veronica-guerin,https://www.themoviedb.org/movie/10629-veronica-guerin,"You'd do the same. If you saw those kids on the street, you would do the same."
10009,10009-brother-bear,https://www.themoviedb.org/movie/10009-brother-bear,"Heartwarming, if not as impactful as it intends to be."
42044,42044-shoah,https://www.themoviedb.org/movie/42044-shoah,This is one of this movie that cannot leave anyone unmoved.
62327,62327-promised-land,https://www.themoviedb.org/movie/62327-promised-land,"Glum, arty drama about youths in the heart of the American West"
11657,11657-cercle-rouge-le,https://www.themoviedb.org/movie/11657-cercle-rouge-le,"Though it takes quite a while to get going, and I constantly wanted to rub that annoying moustache from the face of Alain Delon (""Corey"") I really rather enjoyed this crime caper. Delon recruits the dapper ex-cop with a drink problem - ""Jansen"" (Yves Montand), and the recently escaped ""Vogel"" (Gian Maria Volontè) into his plan to rob an exclusive Parisian jewellers. Situated on the top floor of a town house with state of the art security, they must recce the scene and use all of their initiative and ingenuity to crack the systems and pinch - and dispose of - $20 million worth of loot. Simultane...read the rest."
13537,13537-shattered-glass,https://www.themoviedb.org/movie/13537-shattered-glass,Story portrayed as interestingly as possible. Christensen well-cast as someone reprehensible.
605,605-the-matrix-revolutions,https://www.themoviedb.org/movie/605-the-matrix-revolutions,The Matrix I loved.
10719,10719-elf,https://www.themoviedb.org/movie/10719-elf,"In my opinion this is the best Christmas movie ever made. Its so hilarious that you laugh throughout. If you havent seen this, i highly suggest that you do."
508,508-love-actually,https://www.themoviedb.org/movie/508-love-actually,God only knows what I'd be without you.
10715,10715-looney-tunes-back-in-action,https://www.themoviedb.org/movie/10715-looney-tunes-back-in-action,"Very friendly and well done, it's pure entertainment."
8619,8619-master-and-commander-the-far-side-of-the-world,https://www.themoviedb.org/movie/8619-master-and-commander-the-far-side-of-the-world,"For England, for home, and for the prize!"
12146,12146-the-missing,https://www.themoviedb.org/movie/12146-the-missing,"There's always the next something, Maggie. And that will take a man away."
10588,10588-the-cat-in-the-hat,https://www.themoviedb.org/movie/10588-the-cat-in-the-hat,"lifechanging, thank you so much the guy from shrek and the white mask man who kills. You did a good job creating a masterpeice Xx."
4970,4970-gothika,https://www.themoviedb.org/movie/4970-gothika,Time to wash away your sins.
470,470-21-grams,https://www.themoviedb.org/movie/470-21-grams,"21 grams the movie was such a beautifully constructed story.
It had the rawest of emotions that are intense.
Some may find the content a bit heavy but I thought it was pure craft.
The way the story unfolds into each other is fabulous."
10756,10756-the-haunted-mansion,https://www.themoviedb.org/movie/10756-the-haunted-mansion,"Terence Stamp is the butler ""Ramsley"" at the gothic pile that is the home to ""Gracey"" (Nathaniel Parker). It's to this creepy mansion that estate agent ""Evers"" (Eddie Murphy) is summoned and eyeing a decent commission, he takes his wife ""Sara"" (Marsha Thomason) for a dinner that soon exposes them both to some spooky goings-on. It seems that ""Mrs Gracey"" met with a rather untimely death and ""Mrs Evers"" seems to be lined up to take her place - like it or not! Stamp gets what plaudits this deserves largely for seemingly having a bright light shone in his eyes for most his scenes. Otherwise, it's a...read the rest."
11012,11012-damage,https://www.themoviedb.org/movie/11012-damage,"Jeremy Irons is a happily married (to Miranda Richardson) British government minister who meets his usually quite rakish son's (Rupert Graves) latest girlfriend (Juliette Binoche). The two click immediately - and soon they are doing a lot more than just clicking. That's about it - they carry out their clandestine liaison with all it's concomitant risks and thrills before an ending that I really thought underwhelming. This is one of the frequently wooden Irons' better efforts, Graves still has his ""Scudder"" hair from ""Maurice"" (1987) and Binoche works well as the femme fatale, but somehow the st...read the rest."
9556,9556-darkman,https://www.themoviedb.org/movie/9556-darkman,Enter Darkman.
9065,9065-europa,https://www.themoviedb.org/movie/9065-europa,"Goodtropa.  One thing you can say about this film is you have never seen anything like it before. Most chilling is the soundtrack, although von Trier does over-direct once in a while. I did appreciate this more than his ""Breaking the Waves."""
4823,4823-final-analysis,https://www.themoviedb.org/movie/4823-final-analysis,Pathological Intoxication and the Freudian Flower Arranging Theory.
10168,10168-the-freshman,https://www.themoviedb.org/movie/10168-the-freshman,Fresh or Ripe?
10952,10952-new-jack-city,https://www.themoviedb.org/movie/10952-new-jack-city,"New Jack City is convoluted, contrived, and heavy-handed, ending with a caption warning us to “confront the [drug] problem realistically, without empty slogans and promises”. Well, the characters in the movie certainly eschew empty slogans in favor of some of the most memorable catchphrases ever committed to film (“Sit your five-dollar ass down before I make change,” “I want to shoot you so bad, my d*ck's hard,” etc., etc.), but it might be a bit of a stretch to say that they deal with the problem realistically – and it’s actually the little things, such as our old friend the Red Digital Readou...read the rest."
860,860-wargames,https://www.themoviedb.org/movie/860-wargames,Wanna play Global Thermonuclear War?
